time,station_id,grid,combination,HFB(HBV),HFB(RECAL_HBV),HFB(HYMOD),HFB(LSTM),RMSE(PRECIP)
future,01105500,3,0,1.5298348499909826,1.446118034473095,5.102072147103641,3.1945761098594874,0.5122913373464038
future,01105500,3,1,1.2475964398524684,3.5594279047096347,7.581769020268586,3.3548134530283864,0.8275644533811642
future,01105500,3,2,11.168254967357639,15.716164973460089,-0.47941669769066064,19.784418405609653,2.5639923952145467
future,01105500,3,3,-16.993554045081382,-6.1631408054469174,3.551559963308528,1.8944467685788957,3.998561282890334
future,01105500,99,0,0.0,0.09292806398747429,2.8034338766690583,17.15585432410545,0.0
future,01105500,99,1,0.0,0.4883880698980241,-2.356544400136635,,0.0
future,01105500,99,2,0.0,-0.19679448553258616,1.9687124593649612,,0.0
future,01105500,99,3,0.0,0.20485432794347344,-5.817862913594651,,0.0
future,01105500,99,4,0.0,-1.5626019474114496,5.665205660312186,,0.0
historical,01095375,1,0,29.288558666709925,11.785341163492427,21.346311497572007,3.7297080994559995,4.328575528060274
historical,01095375,1,1,-9.453857218563103,-1.3753393249191546,4.509263164725353,-6.127640245287305,3.1604734096601854
historical,01095375,1,2,0.036252338773348755,5.424353525193865,12.729459351308092,6.838843645566333,4.974081536391553
historical,01095375,1,3,23.3122438164455,19.26781523420179,27.33049976747456,11.881293057763646,7.445183642471934
historical,01095375,2,0,-5.547386522176437,-1.1775953624693125,4.438748472361918,-2.5448017044655686,0.7107989090392466
historical,01095375,2,1,26.693358424450857,15.0490466456853,22.558169213631402,23.17229594540519,3.3475399544897484
historical,01095375,2,2,4.303689043184843,5.613791462530958,10.615186615186614,8.472794523214693,4.536775976398302
historical,01095375,2,3,6.79489092934471,4.879270627169787,11.838335334133655,16.177930631712144,3.3841438430758735
historical,01095375,3,0,-0.18891881076755107,1.0339270843472528,5.3781079999567405,-1.604750008111349,2.373624723781793
historical,01095375,3,1,9.300887922736663,6.030693358424453,6.890237175951462,18.820284870705038,3.1865702149638975
historical,01095375,3,2,-3.2554427176275933,-0.12260039150795467,8.864432259390245,-1.0890842823615956,0.5264384719883861
historical,01095375,3,3,-1.8404334706855736,1.957712814855674,3.9983128386489777,-0.8866249202383665,0.5443738699235185
historical,01095375,99,0,0.0,-0.6705384856645364,6.592042222294324,-0.3424072331635369,0.0
historical,01095375,99,1,0.0,-0.6234710100256298,7.225030552761644,,0.0
historical,01095375,99,2,0.0,1.2417074938083372,5.968484691173768,,0.0
historical,01095375,99,3,0.0,2.4130733374430853,7.664211630598185,,0.0
historical,01095375,99,4,0.0,1.7145452775704895,8.577917653547903,,0.0
future,01095375,1,0,30.11640839552381,14.02682368334969,11.868331165225063,26.886216156590663,4.328575528060274
future,01095375,1,1,-11.082578299138083,-4.116454039908406,-13.107089333668059,18.70552525275578,3.1604734096601854
future,01095375,1,2,1.989608295106161,-4.66631672638473,-11.11620299579311,29.694867288951777,4.974081536391553
future,01095375,1,3,27.833702292108853,20.09378399555728,20.741416953845924,26.564271097214938,7.445183642471934
future,01095375,2,0,-5.926497325999801,-2.404059307270388,-10.457158941354566,19.116629010049373,0.7107989090392466
future,01095375,2,1,27.906276863622185,16.90543244250709,10.053114848879051,34.859985850240776,3.3475399544897484
future,01095375,2,2,6.204562916980475,6.040882153806362,-9.478969349795744,29.054628720968275,4.536775976398302
future,01095375,2,3,8.632539881781046,-0.985249256376902,-4.190337083780265,31.021597401313034,3.3841438430758735
future,01095375,3,0,-0.9857361298126319,0.1534868506135389,-6.057831435287671,15.838753604004536,2.373624723781793
future,01095375,3,1,11.098736411286335,-2.7376284699241524,-15.523320476831664,30.732516298849006,3.1865702149638975
future,01095375,3,2,-3.393020973594724,-1.077572631626992,1.6199800686187267,19.00586530342105,0.5264384719883861
future,01095375,3,3,-1.9907646195160187,-8.021178994454207,-8.667412191615126,20.29577561220531,0.5443738699235185
future,01095375,99,0,0.0,-0.8363877034027846,-5.210489079580982,14.917649922784914,0.0
future,01095375,99,1,0.0,-0.8564103734471387,-5.6141071578002455,,0.0
future,01095375,99,2,0.0,1.1772599675924893,-5.635894744049112,,0.0
future,01095375,99,3,0.0,2.6167621395044574,-6.524895208100356,,0.0
future,01095375,99,4,0.0,1.8258666727525856,-4.040745220652559,,0.0
historical,01105554,1,0,-16.803503291262913,-2.0588096445189747,0.8200961003614569,-2.0045197137104127,5.741302088375455
historical,01105554,1,1,-32.42761171513078,-16.338908741602502,-12.418847329325388,-13.291488693531797,4.475765275283427
historical,01105554,1,2,-16.19430663856042,-12.82217328032282,-12.755260170895259,-2.425292334343869,4.18033108528383
historical,01105554,1,3,33.79502010472107,33.51679703776075,34.185825504567944,34.01566916188251,5.99123903352913
historical,01105554,2,0,15.840344499886083,12.956102126646401,17.591169111595054,10.161966670703348,2.2924140163355635
historical,01105554,2,1,-16.341063918439893,-9.092998959357466,-8.329450594110412,8.322882436129795,3.9915098175197814
historical,01105554,2,2,-24.0730173912508,-14.653457827294385,-15.927680475534636,-1.0511105318360656,3.6943777846515324
historical,01105554,2,3,-28.905539625491844,-15.3383935517109,-10.732883277675034,-1.4893298221055424,3.989810224229916
historical,01105554,3,0,0.65732893540422,0.02853043622831834,4.966758962969958,5.062407763562737,0.2691125786680972
historical,01105554,3,1,-23.424001280790808,-18.087065039131847,-14.84516593835373,-0.32348178054552373,3.607583222278704
historical,01105554,3,2,9.10254331392306,8.324627103093396,11.57371012666282,0.8700756774952323,2.1601116370559157
historical,01105554,3,3,13.47283143027798,11.860964410846494,13.852860945937906,-2.520735879999751,1.9347825510162935
historical,01105554,99,0,0.0,-1.079640968064384,0.32676585953583515,5.507810976623516,0.0
historical,01105554,99,1,0.0,0.2694997321423064,1.735122609036557,,0.0
historical,01105554,99,2,0.0,2.3208175714646337,2.604890404126445,,0.0
historical,01105554,99,3,0.0,1.9292937793386282,0.5117005576776669,,0.0
historical,01105554,99,4,0.0,-1.3586850547722782,2.9104123776937167,,0.0
future,01105554,1,0,-12.476681163300608,3.223101025377547,11.445080430991435,-0.29162113855260824,5.741302088375455
future,01105554,1,1,-25.070517319980034,-10.755248095055467,-25.583857358911093,-5.357000716389399,4.475765275283427
future,01105554,1,2,-5.577417090590699,-6.119195617723045,-1.9571179437453439,3.175992995303667,4.18033108528383
future,01105554,1,3,23.461752766059067,24.687864074157158,27.47555954353693,28.997127206153706,5.99123903352913
future,01105554,2,0,13.005796241488357,10.716099947175325,19.376885949360677,22.094462092870117,2.2924140163355635
future,01105554,2,1,-7.490610957139657,-0.0514497839977445,2.8953709666915093,17.281627868271187,3.9915098175197814
future,01105554,2,2,-16.135911370329907,-7.279167541047666,-20.69569370373319,13.766254441252448,3.6943777846515324
future,01105554,2,3,-22.355546228824906,-10.113609227674344,-0.4427141751029388,10.401395150260864,3.989810224229916
future,01105554,3,0,0.583459364801396,-0.10948456144667562,5.102356848754998,4.538580101741761,0.2691125786680972
future,01105554,3,1,-15.86361103673848,-9.904119600848093,-26.78514830707779,14.054981077189144,3.607583222278704
future,01105554,3,2,4.351161057361802,4.139645278704419,6.216957443575286,13.319777412748834,2.1601116370559157
future,01105554,3,3,10.949252132886613,11.15512363144298,15.279572771413891,7.949751434587858,1.9347825510162935
future,01105554,99,0,0.0,0.5647898229288025,4.648137025753835,19.433690563197846,0.0
future,01105554,99,1,0.0,0.9059069562134073,-2.6784279956293062,,0.0
future,01105554,99,2,0.0,2.666922347731072,0.9475877938824661,,0.0
future,01105554,99,3,0.0,1.4825642398674292,5.275375742620828,,0.0
future,01105554,99,4,0.0,-1.1516502283038992,1.3199655554188692,,0.0
historical,01108500,1,0,-2.617174367515387,4.6813232037900745,-7.908424497934546,-2.000340055877366,3.8295785389627346
historical,01108500,1,1,-6.104534335982933,-3.2768537875655457,-7.506057245315538,10.79088109250679,1.9381155314374479
historical,01108500,1,2,11.136008825995727,10.844352947086533,1.1419404824929174,9.343228444128432,2.4842409920044197
historical,01108500,2,0,0.8834207302699989,2.801548413523406,-5.362062902608769,14.145551644054239,1.4291919596459466
historical,01108500,2,1,4.562110433146169,4.1595982703521495,5.071566305099678,15.83134001337038,1.5127851119898061
historical,01108500,2,2,-4.605052148341648,-0.846082208508356,-11.415878677337208,11.081184476449197,1.0194348357425214
historical,01108500,99,0,0.0,2.0060398560945347,-6.705621741936234,8.269927081199933,0.0
historical,01108500,99,1,0.0,0.9089249210722591,-0.11312654329336451,,0.0
historical,01108500,99,2,0.0,1.1605372882862324,-3.9658533663599727,,0.0
historical,01108500,99,3,0.0,-0.2234514898698119,-8.857103110351996,,0.0
historical,01108500,99,4,0.0,1.1107847948651588,-3.6905240338355614,,0.0
future,01108500,1,0,-7.5244198770258865,1.8160112975128113,-13.948431697516671,19.836168235476777,3.8295785389627346
future,01108500,1,1,-8.002268714105622,-4.826254682844314,-13.867644972242795,26.273105932011376,1.9381155314374479
future,01108500,1,2,20.794614515461653,20.951099330900195,9.73069605842496,24.752458330764256,2.4842409920044197
future,01108500,2,0,3.2651951472992713,3.6693516336004444,-5.442908114107257,28.49130511976122,1.4291919596459466
future,01108500,2,1,6.929049569248895,9.369737255569085,10.593906860891574,29.98112376377739,1.5127851119898061
future,01108500,2,2,-8.436214144622724,-4.776222628157462,-14.153462834763477,26.742226088429337,1.0194348357425214
future,01108500,99,0,0.0,4.819494598246687,-8.29194948211066,22.849605946497277,0.0
future,01108500,99,1,0.0,2.2383308682548626,9.032624465414738,,0.0
future,01108500,99,2,0.0,2.982237320569895,-7.460496219924126,,0.0
future,01108500,99,3,0.0,-0.543592516957785,-6.537893245635475,,0.0
future,01108500,99,4,0.0,0.06418366035551924,-1.900140921763534,,0.0
historical,01197000,1,0,30.18056510447836,9.594139079944664,5.1436142525907345,23.570885790553383,4.944200926890353
historical,01197000,1,1,-29.20216778331074,9.326552747631018,-2.2093501196437515,6.9719971459932095,6.304130810575648
historical,01197000,1,2,9.582819547163018,11.195852968547472,12.78244321908956,1.0589330134173587,4.413228431785932
historical,01197000,2,0,20.022676178785524,9.508964234915561,9.857179042534534,17.73947074689432,2.6354571905382853
historical,01197000,2,1,-16.61874421845585,-4.771554199685838,0.6439144057755588,-21.144052188613106,2.9935652000113193
historical,01197000,2,2,1.101891568154259,0.44276074126238585,2.6698324245233,2.5165548166931537,2.2155650855737696
historical,01197000,99,0,0.0,-2.6371727889565895,3.699817124597435,-7.190408458845613,0.0
historical,01197000,99,1,0.0,-1.7240947389224006,-0.13203028810066475,,0.0
historical,01197000,99,2,0.0,-0.6804709296769383,-10.520949022205766,,0.0
historical,01197000,99,3,0.0,0.6235949166019508,-4.845966210266815,,0.0
historical,01197000,99,4,0.0,0.8740163836319558,-4.05647519027485,,0.0
future,01197000,1,0,29.149952705882814,-2.7382934820285674,-33.87224909148948,29.608467376850882,4.944200926890353
future,01197000,1,1,-37.97688234829491,18.895713370885755,-27.722904126436216,26.195065875580898,6.304130810575648
future,01197000,1,2,8.593168105291259,12.994034217571212,-4.720403315353524,19.073857809534935,4.413228431785932
future,01197000,2,0,22.039319721940622,-5.023686225563893,-2.749782460116603,1.3201227492863428,2.6354571905382853
future,01197000,2,1,-16.870715704584434,-4.894631056927234,-9.72953248345359,-25.322556323735913,2.9935652000113193
future,01197000,2,2,-2.1503972510008795,0.13956497245582378,-17.94101845874054,-1.5083853220471573,2.2155650855737696
future,01197000,99,0,0.0,-1.6883575526648913,-18.371920415326564,-7.686974958597252,0.0
future,01197000,99,1,0.0,-4.979558105180293,-24.106291325234046,,0.0
future,01197000,99,2,0.0,2.730068418170077,-42.8159615850351,,0.0
future,01197000,99,3,0.0,0.603171349622,-23.985526498740462,,0.0
future,01197000,99,4,0.0,-1.4912824114842838,-8.489440911075965,,0.0
historical,01198125,1,0,-36.67251150883353,4.811815927803075,0.3960152644486994,,8.002903647219288
historical,01198125,1,1,12.380758497907571,3.602836252873608,12.525663210335575,0.307670443087691,4.443149509454664
historical,01198125,1,2,-6.335379988361531,0.026023311509602496,8.73019683610307,-1.904791170127158,3.5851580416851907
historical,01198125,2,0,4.989561867302237,-0.9426008331300764,7.54541596006814,10.075534822263663,3.442644032340018
historical,01198125,2,1,4.545245032044203,4.795299287287755,10.902423144806765,3.1462279642088213,0.8436965012666054
historical,01198125,2,2,-11.637029539819506,1.8151979980295263,-12.38728833252991,-4.442784244661381,3.2932575414785403
historical,01198125,99,0,0.0,1.1415687351518287,-1.7389525761157858,-5.749711438925879,0.0
historical,01198125,99,1,0.0,-0.14999414235423766,-3.6347172101473646,,0.0
historical,01198125,99,2,0.0,-0.04052338545037552,9.396335994561031,,0.0
historical,01198125,99,3,0.0,2.621536546908218,4.390353513723215,,0.0
historical,01198125,99,4,0.0,1.3048146007102177,8.00941832617292,,0.0
future,01198125,1,0,-34.887758129059996,7.329775576798505,6.608890960715347,,8.002903647219288
future,01198125,1,1,9.752601722979316,4.078605633888086,12.955717736516142,16.543567886958996,4.443149509454664
future,01198125,1,2,-3.226272710211349,0.19108058530442698,15.124955351467198,15.317625121837525,3.5851580416851907
future,01198125,2,0,3.5642394008923652,0.45526368364016917,11.578424012737699,20.376530914946816,3.442644032340018
future,01198125,2,1,4.010119325095805,1.3838018150006937,12.96040961623451,11.720769589354584,0.8436965012666054
future,01198125,2,2,-8.873101302223652,3.7584226808492596,-25.19115626078376,13.818493876340213,3.2932575414785403
future,01198125,99,0,0.0,-0.11305916611675954,-23.039551032516247,7.800779760139003,0.0
future,01198125,99,1,0.0,-0.9927866133104125,-28.670185071952247,,0.0
future,01198125,99,2,0.0,0.09716731545777685,12.669891451092449,,0.0
future,01198125,99,3,0.0,1.4182341580951539,7.928444293766157,,0.0
future,01198125,99,4,0.0,0.8851004062259724,-19.390857796693286,,0.0
historical,01197500,1,0,-14.916560513149552,16.70784231451672,10.793225492649535,14.913173635794024,7.912295834079886
historical,01197500,1,1,15.667694646664025,8.145722279820042,-0.12051638590080578,7.722644850158902,4.384087192236761
historical,01197500,1,2,-8.575479384265696,6.094027241783529,2.3676154313658717,0.7127495234851722,3.686119130422545
historical,01197500,2,0,12.23754052492836,3.018930762818863,3.1346490724660017,-3.349621704615374,3.304779372210556
historical,01197500,2,1,2.0143453071991844,1.0210494427645969,-1.027540957696022,2.459813759377418,0.9515908515493644
historical,01197500,2,2,-10.498379002865672,11.455924495214155,2.565465516884525,-1.996752360935759,3.333579005123445
historical,01197500,99,0,0.0,1.1792918792089016,-0.7280845515115832,-3.8313109285124254,0.0
historical,01197500,99,1,0.0,-2.596229652863888,0.7470886966731459,,0.0
historical,01197500,99,2,0.0,5.520704169434184,-1.3917243533416253,,0.0
historical,01197500,99,3,0.0,-2.3163418714002666,-3.59940390958543,,0.0
historical,01197500,99,4,0.0,4.849914293186921,1.5201434530719922,,0.0
future,01197500,1,0,-38.9954684230411,15.136776212387169,7.881130240325134,29.59086313413795,7.912295834079886
future,01197500,1,1,9.803688585534678,13.639698008710251,5.547393009176288,23.818421013311553,4.384087192236761
future,01197500,1,2,-2.7567982548199104,11.070594839737002,8.072382852438796,25.97570494161744,3.686119130422545
future,01197500,2,0,3.209457897032389,6.799357653057234,9.753598615695381,14.564583687603658,3.304779372210556
future,01197500,2,1,4.012676177594561,5.367809083218371,3.9521270805303037,11.939840807814608,0.9515908515493644
future,01197500,2,2,-8.785595718445984,15.925266334203982,6.959446335072017,14.04945388414276,3.333579005123445
future,01197500,99,0,0.0,8.245634381641462,1.8190343308399866,11.017729999409458,0.0
future,01197500,99,1,0.0,-4.658367195054177,6.623900457569031,,0.0
future,01197500,99,2,0.0,3.287794625431623,3.9456523827243717,,0.0
future,01197500,99,3,0.0,-2.4184775068286686,0.7864979071073018,,0.0
future,01197500,99,4,0.0,2.173008194406007,5.349736849782037,,0.0
historical,01166500,1,0,-13.435326179239649,0.9651992214415159,6.7293105940367655,7.189036190059213,6.568224580669959
historical,01166500,1,1,-0.10244190631757391,12.508437424133357,15.01601882685775,-7.3352614864741525,3.4148161874321494
historical,01166500,1,2,10.836810043236103,6.138094496343671,7.538040328431564,1.7259356243834223,3.0258821825088824
historical,01166500,2,0,-7.024146820301455,6.983029726395919,9.989208516992031,-5.00014734794744,2.6529255340636544
historical,01166500,2,1,-1.1175990985112172,0.6949209864173316,3.864445501607501,-0.9880732361398111,1.646716735234357
historical,01166500,2,2,5.0144611485562045,-0.9434478577713385,5.09122241260513,2.5945868574050817,2.353701283666296
historical,01166500,99,0,0.0,-1.665733462999526,2.019789530998505,-3.793297492699251,0.0
historical,01166500,99,1,0.0,2.077886721704637,3.1808913568500707,,0.0
historical,01166500,99,2,0.0,-2.3255716047875423,-13.902208675566477,,0.0
historical,01166500,99,3,0.0,-1.5077203307891214,7.817019108923819,,0.0
historical,01166500,99,4,0.0,2.9891986937955344,2.6717691155895595,,0.0
future,01166500,1,0,-14.623000097070756,3.177921966020876,11.09235136995191,20.009336243274582,6.568224580669959
future,01166500,1,1,1.177828167315076,18.3212867437343,17.88348673784462,8.609521441184397,3.4148161874321494
future,01166500,1,2,12.917608743784475,9.983018071520425,10.428889128839067,18.722330745143463,3.0258821825088824
future,01166500,2,0,-7.10372500837099,13.465022353540409,16.516206998474136,-1.7072455137496902,2.6529255340636544
future,01166500,2,1,0.24442197638235838,2.2004521970165487,10.459537310616597,0.21999068557037865,1.646716735234357
future,01166500,2,2,4.90469069876764,-2.326862313316035,8.158196970738075,2.1875821420352386,2.353701283666296
future,01166500,99,0,0.0,-0.42602063353390895,4.898691944327198,-5.918371130939723,0.0
future,01166500,99,1,0.0,0.5595201868993765,8.935744614481864,,0.0
future,01166500,99,2,0.0,-1.4419914992196154,-58.718644237869164,,0.0
future,01166500,99,3,0.0,0.13971644433101527,10.577767307224574,,0.0
future,01166500,99,4,0.0,2.3095204595700287,5.929277957195072,,0.0
historical,01171300,1,0,-1.970786609353225,-1.6730223040238932,4.640154299390211,-1.8036387371441684,1.1557747612881417
historical,01171300,1,1,21.624406823514196,18.949011813547063,21.765387306758242,3.6187440829359243,4.49499413549153
historical,01171300,1,2,-2.118161932035354,5.165927707442712,8.461475135100171,2.8035858143350243,1.8591742253132413
historical,01171300,2,0,1.0374340670002793,-0.8094984681786938,5.514850728276659,10.523700598027741,0.9111201376886507
historical,01171300,2,1,3.6443234406882303,5.526831864235357,6.637843336724311,6.5089174933405465,1.5109196812525987
historical,01171300,2,2,-2.372926454936227,1.0811688884446,-2.3413932811553666,9.785721426093298,0.5382553510032088
historical,01171300,99,0,0.0,2.414309151529761,6.1541876642812205,3.9605372253159197,0.0
historical,01171300,99,1,0.0,-0.48056850857643424,12.052581751039343,,0.0
historical,01171300,99,2,0.0,3.560602496780526,12.573062878177574,,0.0
historical,01171300,99,3,0.0,-1.1050576564604055,-3.7772919986592886,,0.0
historical,01171300,99,4,0.0,1.7124938991761662,4.379362456559195,,0.0
future,01171300,1,0,-6.192767398162554,-3.041456564846058,-29.75786456694732,30.364054621181722,1.1557747612881417
future,01171300,1,1,16.392473568301014,25.01138662872086,-1.3924302731347715,32.490135917958554,4.49499413549153
future,01171300,1,2,5.400119494658821,10.140478382723495,2.966411610031779,34.9810511489094,1.8591742253132413
future,01171300,2,0,-2.6082739949027154,-1.2103596673776686,-20.830516742240786,41.76800140853608,0.9111201376886507
future,01171300,2,1,8.286175276151004,10.727445383147796,-11.638202500151532,37.718460192981,1.5109196812525987
future,01171300,2,2,-2.021711082696655,0.9436037164570693,-37.38237424918966,41.11395576388547,0.5382553510032088
future,01171300,99,0,0.0,4.517302191601318,-17.240019742595802,34.137084041690365,0.0
future,01171300,99,1,0.0,-1.0388530821828814,6.392386977968534,,0.0
future,01171300,99,2,0.0,5.66370046672189,7.307011796489629,,0.0
future,01171300,99,3,0.0,-0.6922608447175574,-30.20951974115263,,0.0
future,01171300,99,4,0.0,4.035513581693651,-20.189921462568442,,0.0
historical,01105000,1,0,37.46035755672105,33.64281183720768,34.28854798400705,8.944025387728118,7.95605418135835
historical,01105000,1,1,-22.62754427702881,0.7580981013728509,2.233090319548288,-5.246847757143575,4.343525846040099
historical,01105000,1,2,-8.220781578160922,-4.1791331150971525,-1.0314799822484655,-4.971464342679113,1.9248332868603737
historical,01105000,2,0,-9.121057582740981,-6.300689700867354,-1.7689415821363834,-5.272384565001182,1.8820858005670538
historical,01105000,2,1,24.188188329126664,24.30255181728897,23.267137786262442,-4.582200568849648,6.006877298543197
historical,01105000,2,2,1.2622084921619274,2.359601046042865,2.72491543520587,-11.348764467119288,0.26526546590274364
historical,01105000,99,0,0.0,-0.8278066849841503,1.4041793401702956,7.3124304208258915,0.0
historical,01105000,99,1,0.0,1.1090566634158998,2.963581061075075,,0.0
historical,01105000,99,2,0.0,2.9918095865176695,2.139018240872834,,0.0
historical,01105000,99,3,0.0,-0.10925612659078944,0.20215489247278642,,0.0
historical,01105000,99,4,0.0,3.244969076306053,2.054953830141578,,0.0
future,01105000,1,0,39.87435729643827,33.48134991119005,36.934187155277186,25.977844255398708,7.95605418135835
future,01105000,1,1,-26.795503412171634,2.568383658969809,2.615593156959897,8.188277087033752,4.343525846040099
future,01105000,1,2,-9.158549125923154,-3.4697578760400067,1.096101710760029,10.595494063756194,1.9248332868603737
future,01105000,2,0,-10.342432457698417,-4.683883331775261,-0.6306441058240627,10.064504066560719,1.8820858005670538
future,01105000,2,1,25.646442927923722,23.200056090492666,21.37861082546509,12.90688978218192,6.006877298543197
future,01105000,2,2,1.5441712629709294,2.82995232308124,2.3311676170889037,5.667009441899601,0.26526546590274364
future,01105000,99,0,0.0,-0.5932971861269487,2.0908665981116243,17.378236888847344,0.0
future,01105000,99,1,0.0,0.44517154342339343,4.197625502477331,,0.0
future,01105000,99,2,0.0,3.4176404599420422,3.22113676731794,,0.0
future,01105000,99,3,0.0,-0.12213704777039726,-0.9710199121248918,,0.0
future,01105000,99,4,0.0,2.76614938767879,-2.463260727306718,,0.0
historical,01175500,1,0,-29.393128368129794,53.010027385062976,44.70702124024828,84.53701642586104,5.4453316756259476
historical,01175500,1,1,27.08998762754244,4.562796693085399,41.89500494380627,87.69484032282278,4.225564947386431
historical,01175500,99,0,0.0,4.249085007583956,47.21412634401644,5.6794239300930265,0.0
historical,01175500,99,1,0.0,-6.460597087554554,45.49803024263476,,0.0
historical,01175500,99,2,0.0,4.0150954335795745,23.816204295675853,,0.0
historical,01175500,99,3,0.0,-5.041129362067806,34.92449694829969,,0.0
historical,01175500,99,4,0.0,7.900771854988584,41.57145741337986,,0.0
future,01175500,1,0,-28.668091581771925,72.13342316493781,71.63509008328785,72.6729935994982,5.4453316756259476
future,01175500,1,1,29.081626726451155,4.432144226189787,61.34898416717972,87.39066293400863,4.225564947386431
future,01175500,99,0,0.0,7.713127417612421,67.86622835038972,-6.154239316040748,0.0
future,01175500,99,1,0.0,-12.39850383913947,62.52453912902065,,0.0
future,01175500,99,2,0.0,8.73883397028588,41.24258018051507,,0.0
future,01175500,99,3,0.0,-12.662771382438695,62.0262060473707,,0.0
future,01175500,99,4,0.0,7.617294132679736,66.46415835143519,,0.0
historical,01181000,1,0,-10.08263561489598,-0.16806779008372738,14.30364430190178,28.2417251669711,2.673683860274865
historical,01181000,1,1,25.316456081817968,26.16109040261938,31.24428045539456,11.118124513343673,6.37505788323519
historical,01181000,99,0,0.0,2.9200902697979996,2.0216267329230093,12.457305236939945,0.0
historical,01181000,99,1,0.0,6.521651713091188,7.369241005007001,,0.0
historical,01181000,99,2,0.0,1.0925167945935554,4.672479531493896,,0.0
historical,01181000,99,3,0.0,0.10473392465250524,2.7036767151931795,,0.0
historical,01181000,99,4,0.0,0.5267159852361111,14.612697724123894,,0.0
future,01181000,1,0,-11.047809725776366,-3.873368020327903,-7.940571676251854,49.87402639646253,2.673683860274865
future,01181000,1,1,28.708485482571515,33.68409563940235,31.051353925288982,35.6940988100135,6.37505788323519
future,01181000,99,0,0.0,-3.0266916168923794,-9.471970995460417,31.99381368972489,0.0
future,01181000,99,1,0.0,6.950308249515555,-6.763866142704107,,0.0
future,01181000,99,2,0.0,2.1025787572182235,-9.219006689187596,,0.0
future,01181000,99,3,0.0,-1.0389668306347943,-8.721664741024055,,0.0
future,01181000,99,4,0.0,-2.943035207866721,0.06560289826328077,,0.0
historical,01331500,1,0,4.933147821365553,2.572055563096692,15.669313605719202,54.817655309714496,1.2617751890823743
historical,01331500,1,1,-7.500565585267633,4.522080448848471,10.172277272521608,48.23537396497897,2.9832434239463863
historical,01331500,99,0,0.0,2.821931134337813,10.800076919596401,45.80222614361341,0.0
historical,01331500,99,1,0.0,4.741640649744356,8.846319171078235,,0.0
historical,01331500,99,2,0.0,-0.47565721008098644,4.955544997963895,,0.0
historical,01331500,99,3,0.0,3.3144427853943252,5.730283697570251,,0.0
historical,01331500,99,4,0.0,3.3170444776254486,8.994954979412697,,0.0
future,01331500,1,0,8.213454877104354,6.015468697560739,22.003025852769863,61.79459520618686,1.2617751890823743
future,01331500,1,1,-11.535012510884432,-2.482223688344811,4.815754005356019,52.20712183911913,2.9832434239463863
future,01331500,99,0,0.0,5.869756838557222,16.36498603658392,57.86817281457057,0.0
future,01331500,99,1,0.0,-10.29218056344467,10.893299318609758,,0.0
future,01331500,99,2,0.0,3.380194042938362,7.669519999449563,,0.0
future,01331500,99,3,0.0,5.647519496414922,5.017044312153637,,0.0
future,01331500,99,4,0.0,6.376155240466612,12.313416576138266,,0.0
historical,01173500,1,0,-8.668467918397651,-3.4126502742896636,-1.942420016219339,-10.957196287574455,3.588838353890194
historical,01173500,1,1,11.391998192472132,12.258105296567717,13.675347014418538,3.0255918510618534,3.0868970137211083
historical,01173500,99,0,0.0,-0.4926320376245568,2.394839938296591,2.9435537557981473,0.0
historical,01173500,99,1,0.0,-0.17900443409180558,4.571942702442448,,0.0
historical,01173500,99,2,0.0,-1.3646566436735872,2.863264013384311,,0.0
historical,01173500,99,3,0.0,-2.6677174715590057,4.483045684459966,,0.0
historical,01173500,99,4,0.0,-0.2345482592457659,1.4348597350303973,,0.0
future,01173500,1,0,8.525908453719014,9.279595571261888,16.021018878377586,18.32520502639951,3.588838353890194
future,01173500,1,1,-4.629777303976295,12.091730951641468,7.96444670153025,13.11665309617144,3.0868970137211083
future,01173500,99,0,0.0,-1.870524884370985,8.289509027876878,-1.3747471271121707,0.0
future,01173500,99,1,0.0,1.9444980735492872,9.177292224525942,,0.0
future,01173500,99,2,0.0,-3.122507995400023,5.1406644785991915,,0.0
future,01173500,99,3,0.0,-8.635766509137,9.756591483325082,,0.0
future,01173500,99,4,0.0,-1.0433892101971805,5.062284376023031,,0.0
historical,01162000,1,0,-4.4956064033408705,-1.6071428571428557,13.751413781103187,4.23373064207413,5.570158490232524
historical,01162000,1,1,5.9919305724725955,9.80816077953715,5.271337219418831,4.736166695667305,3.4355156979421495
historical,01162000,99,0,0.0,-1.2368409605011288,3.985666434661562,-3.1483817643988123,0.0
historical,01162000,99,1,0.0,-0.640116582564816,1.1870323647120273,,0.0
historical,01162000,99,2,0.0,2.1560161823560153,2.6920567252479577,,0.0
historical,01162000,99,3,0.0,-3.163063337393421,2.684335305376721,,0.0
historical,01162000,99,4,0.0,0.3636680006960178,7.265638594049073,,0.0
future,01162000,1,0,-8.043856510511164,-4.207257707751269,14.304287107549449,0.9134517377913922,5.570158490232524
future,01162000,1,1,5.496612725730174,8.657110061672162,3.093166325359347,13.574388501622797,3.4355156979421495
future,01162000,99,0,0.0,-1.3605770166102922,3.760555362415933,-12.326903898516262,0.0
future,01162000,99,1,0.0,-0.562416946437167,1.0748431551176247,,0.0
future,01162000,99,2,0.0,2.200861261745924,3.2108264204855472,,0.0
future,01162000,99,3,0.0,-4.239146892411644,2.2554196811250717,,0.0
future,01162000,99,4,0.0,0.5483755547829993,8.666583771703891,,0.0
